order_id,date,year,month_num,month_name,category,product,region,channel,quantity,unit_price,revenue,cost,profit
3808,2024-07-09,2024,7,Jul 2024,Sports,Jump Rope,South,Online,3,31,93,45,48
3809,2024-07-10,2024,7,Jul 2024,Food & Beverage,Energy Drink,West,Online,2,11,22,9,13
3810,2024-07-10,2024,7,Jul 2024,Clothing,Jacket,East,Online,2,42,84,48,36
3811,2024-07-10,2024,7,Jul 2024,Food & Beverage,Green Tea,East,In-Store,4,10,40,20,20
3812,2024-07-10,2024,7,Jul 2024,Food & Beverage,Energy Drink,West,In-Store,4,10,40,19,21
3813,2024-07-10,2024,7,Jul 2024,Clothing,T-Shirt,South,Online,1,47,47,24,23
3814,2024-07-10,2024,7,Jul 2024,Home & Garden,Wall Clock,West,Mobile App,1,40,40,18,22
3815,2024-07-10,2024,7,Jul 2024,Home & Garden,Plant Pot,East,Online,2,39,78,49,29
3816,2024-07-11,2024,7,Jul 2024,Electronics,Smartphone,East,In-Store,2,744,1488,615,873
3817,2024-07-11,2024,7,Jul 2024,Electronics,Headphones,Central,Mobile App,2,472,944,581,363
3818,2024-07-11,2024,7,Jul 2024,Home & Garden,Plant Pot,South,In-Store,2,36,72,38,34
3819,2024-07-11,2024,7,Jul 2024,Sports,Jump Rope,Central,Mobile App,5,39,195,108,87
3820,2024-07-11,2024,7,Jul 2024,Food & Beverage,Smoothie,North,Mobile App,1,20,20,9,11
3821,2024-07-11,2024,7,Jul 2024,Sports,Running Shoes,West,Mobile App,1,43,43,27,16
3822,2024-07-11,2024,7,Jul 2024,Food & Beverage,Energy Drink,Central,Online,2,14,28,13,15
3823,2024-07-12,2024,7,Jul 2024,Home & Garden,Wall Clock,South,In-Store,3,51,153,83,70
3824,2024-07-12,2024,7,Jul 2024,Electronics,Laptop,West,Mobile App,2,635,1270,823,447
3825,2024-07-12,2024,7,Jul 2024,Electronics,Tablet,West,Mobile App,4,641,2564,1590,974
3826,2024-07-12,2024,7,Jul 2024,Sports,Running Shoes,West,Mobile App,3,43,129,68,61
3827,2024-07-12,2024,7,Jul 2024,Electronics,Laptop,West,Mobile App,4,698,2792,1808,984
3828,2024-07-12,2024,7,Jul 2024,Home & Garden,LED Lamp,West,In-Store,3,62,186,107,79
3829,2024-07-12,2024,7,Jul 2024,Sports,Water Bottle,South,Online,4,40,160,72,88
3830,2024-07-13,2024,7,Jul 2024,Food & Beverage,Energy Drink,North,Online,2,15,30,15,15
3831,2024-07-13,2024,7,Jul 2024,Electronics,Laptop,East,Online,2,606,1212,586,626
3832,2024-07-13,2024,7,Jul 2024,Clothing,Dress,North,Online,3,81,243,118,125
3833,2024-07-13,2024,7,Jul 2024,Electronics,Tablet,East,Online,4,352,1408,830,578
3834,2024-07-13,2024,7,Jul 2024,Food & Beverage,Green Tea,Central,Online,5,22,110,60,50
3835,2024-07-13,2024,7,Jul 2024,Sports,Water Bottle,West,Online,3,29,87,35,52
3836,2024-07-14,2024,7,Jul 2024,Food & Beverage,Protein Bar,Central,Mobile App,3,16,48,29,19
3837,2024-07-14,2024,7,Jul 2024,Clothing,Sneakers,Central,Online,1,83,83,39,44
3838,2024-07-14,2024,7,Jul 2024,Home & Garden,Rug,East,Online,3,39,117,75,42
3839,2024-07-14,2024,7,Jul 2024,Electronics,Tablet,South,In-Store,5,540,2700,1724,976
3840,2024-07-14,2024,7,Jul 2024,Sports,Yoga Mat,West,Mobile App,2,28,56,35,21
3841,2024-07-14,2024,7,Jul 2024,Home & Garden,Wall Clock,Central,Online,4,45,180,108,72
3842,2024-07-14,2024,7,Jul 2024,Food & Beverage,Smoothie,North,Online,1,12,12,5,7
3843,2024-07-15,2024,7,Jul 2024,Sports,Yoga Mat,West,Online,4,34,136,72,64
3844,2024-07-15,2024,7,Jul 2024,Home & Garden,Pillow Set,South,Online,2,44,88,40,48
3845,2024-07-15,2024,7,Jul 2024,Sports,Yoga Mat,West,Online,3,52,156,72,84
3846,2024-07-15,2024,7,Jul 2024,Clothing,Jeans,Central,In-Store,5,89,445,245,200
3847,2024-07-15,2024,7,Jul 2024,Clothing,T-Shirt,North,Mobile App,1,47,47,19,28
3848,2024-07-15,2024,7,Jul 2024,Electronics,Headphones,Central,In-Store,5,640,3200,2055,1145
3849,2024-07-15,2024,7,Jul 2024,Electronics,Tablet,South,Online,5,370,1850,1164,686
3850,2024-07-16,2024,7,Jul 2024,Clothing,T-Shirt,East,Online,5,43,215,106,109
3851,2024-07-16,2024,7,Jul 2024,Sports,Yoga Mat,North,Online,5,27,135,71,64
3852,2024-07-16,2024,7,Jul 2024,Clothing,T-Shirt,South,Online,2,88,176,90,86
3853,2024-07-16,2024,7,Jul 2024,Electronics,Laptop,South,In-Store,5,726,3630,2252,1378
3854,2024-07-16,2024,7,Jul 2024,Clothing,Jacket,Central,Mobile App,5,51,255,145,110
3855,2024-07-16,2024,7,Jul 2024,Clothing,Dress,Central,Online,2,49,98,46,52
3856,2024-07-16,2024,7,Jul 2024,Sports,Jump Rope,Central,Mobile App,4,31,124,63,61
3857,2024-07-17,2024,7,Jul 2024,Home & Garden,Plant Pot,East,Mobile App,2,50,100,50,50
3858,2024-07-17,2024,7,Jul 2024,Electronics,Headphones,West,Online,3,577,1731,1107,624
3859,2024-07-17,2024,7,Jul 2024,Sports,Running Shoes,West,Online,2,30,60,26,34
3860,2024-07-17,2024,7,Jul 2024,Clothing,T-Shirt,Central,Online,4,78,312,131,181
3861,2024-07-17,2024,7,Jul 2024,Clothing,Jeans,Central,In-Store,3,56,168,104,64
3862,2024-07-17,2024,7,Jul 2024,Home & Garden,Plant Pot,East,Online,3,64,192,119,73
3863,2024-07-17,2024,7,Jul 2024,Electronics,Smartphone,West,Online,1,612,612,378,234
3864,2024-07-18,2024,7,Jul 2024,Electronics,Laptop,East,Mobile App,5,524,2620,1382,1238
3865,2024-07-18,2024,7,Jul 2024,Food & Beverage,Protein Bar,South,Online,3,19,57,32,25
3866,2024-07-18,2024,7,Jul 2024,Electronics,Smartphone,West,Online,3,677,2031,1098,933
3867,2024-07-18,2024,7,Jul 2024,Home & Garden,Plant Pot,Central,In-Store,4,41,164,68,96
3868,2024-07-18,2024,7,Jul 2024,Food & Beverage,Protein Bar,North,Mobile App,3,14,42,23,19
3869,2024-07-18,2024,7,Jul 2024,Food & Beverage,Energy Drink,South,Online,4,21,84,33,51
3870,2024-07-18,2024,7,Jul 2024,Clothing,Dress,North,Online,5,49,245,117,128
3871,2024-07-19,2024,7,Jul 2024,Clothing,Jacket,East,In-Store,1,44,44,27,17
3872,2024-07-19,2024,7,Jul 2024,Electronics,Smartphone,East,In-Store,1,531,531,252,279
3873,2024-07-19,2024,7,Jul 2024,Food & Beverage,Protein Bar,East,Mobile App,5,20,100,63,37
3874,2024-07-19,2024,7,Jul 2024,Clothing,Jacket,Central,Online,5,79,395,182,213
3875,2024-07-19,2024,7,Jul 2024,Home & Garden,LED Lamp,East,In-Store,2,64,128,61,67
3876,2024-07-19,2024,7,Jul 2024,Clothing,Jacket,North,Online,3,67,201,111,90
3877,2024-07-20,2024,7,Jul 2024,Clothing,T-Shirt,South,Mobile App,3,46,138,81,57
3878,2024-07-20,2024,7,Jul 2024,Food & Beverage,Energy Drink,Central,Online,3,17,51,26,25
3879,2024-07-20,2024,7,Jul 2024,Food & Beverage,Energy Drink,South,Online,4,19,76,47,29
3880,2024-07-20,2024,7,Jul 2024,Sports,Jump Rope,East,Online,2,27,54,22,32
3881,2024-07-20,2024,7,Jul 2024,Home & Garden,LED Lamp,West,Online,3,37,111,69,42
3882,2024-07-20,2024,7,Jul 2024,Food & Beverage,Smoothie,Central,Online,4,10,40,17,23
3883,2024-07-20,2024,7,Jul 2024,Electronics,Laptop,East,Online,4,587,2348,1458,890
3884,2024-07-21,2024,7,Jul 2024,Home & Garden,Wall Clock,Central,Online,1,63,63,31,32
3885,2024-07-21,2024,7,Jul 2024,Home & Garden,Plant Pot,West,Online,4,55,220,133,87
3886,2024-07-21,2024,7,Jul 2024,Food & Beverage,Coffee Beans,North,Mobile App,5,22,110,62,48
3887,2024-07-21,2024,7,Jul 2024,Home & Garden,LED Lamp,North,Online,4,33,132,58,74
3888,2024-07-21,2024,7,Jul 2024,Food & Beverage,Coffee Beans,North,In-Store,5,21,105,66,39
3889,2024-07-21,2024,7,Jul 2024,Clothing,Sneakers,West,In-Store,5,81,405,186,219
3890,2024-07-21,2024,7,Jul 2024,Sports,Jump Rope,South,Online,1,33,33,15,18
3891,2024-07-22,2024,7,Jul 2024,Clothing,Sneakers,West,Online,1,88,88,53,35
3892,2024-07-22,2024,7,Jul 2024,Food & Beverage,Protein Bar,West,Mobile App,4,13,52,22,30
3893,2024-07-22,2024,7,Jul 2024,Food & Beverage,Energy Drink,East,Online,1,21,21,9,12
3894,2024-07-22,2024,7,Jul 2024,Clothing,Jacket,North,Online,1,84,84,44,40
3895,2024-07-22,2024,7,Jul 2024,Electronics,Monitor,Central,Online,3,653,1959,1190,769
3896,2024-07-22,2024,7,Jul 2024,Electronics,Headphones,South,Online,4,575,2300,1004,1296
3897,2024-07-22,2024,7,Jul 2024,Electronics,Headphones,Central,Online,4,398,1592,854,738
3898,2024-07-23,2024,7,Jul 2024,Food & Beverage,Protein Bar,East,Mobile App,4,16,64,36,28
3899,2024-07-23,2024,7,Jul 2024,Home & Garden,Plant Pot,East,Mobile App,1,44,44,27,17
3900,2024-07-23,2024,7,Jul 2024,Food & Beverage,Green Tea,South,Mobile App,1,20,20,12,8
3901,2024-07-23,2024,7,Jul 2024,Home & Garden,Wall Clock,Central,Online,5,58,290,172,118
3902,2024-07-23,2024,7,Jul 2024,Clothing,T-Shirt,South,Mobile App,2,85,170,95,75
3903,2024-07-23,2024,7,Jul 2024,Sports,Water Bottle,South,In-Store,2,24,48,24,24
3904,2024-07-23,2024,7,Jul 2024,Home & Garden,Wall Clock,North,Mobile App,2,60,120,51,69
3905,2024-07-24,2024,7,Jul 2024,Electronics,Laptop,Central,In-Store,3,725,2175,1255,920
3906,2024-07-24,2024,7,Jul 2024,Food & Beverage,Coffee Beans,North,Online,1,19,19,12,7
3907,2024-07-24,2024,7,Jul 2024,Clothing,Sneakers,North,Mobile App,5,48,240,140,100
3908,2024-07-24,2024,7,Jul 2024,Electronics,Smartphone,North,Online,5,382,1910,771,1139
3909,2024-07-24,2024,7,Jul 2024,Clothing,Dress,West,Mobile App,2,43,86,45,41
3910,2024-07-24,2024,7,Jul 2024,Sports,Jump Rope,East,Online,3,42,126,69,57
3911,2024-07-24,2024,7,Jul 2024,Food & Beverage,Protein Bar,East,Mobile App,3,18,54,30,24
3912,2024-07-25,2024,7,Jul 2024,Food & Beverage,Coffee Beans,West,Online,2,22,44,25,19
3913,2024-07-25,2024,7,Jul 2024,Sports,Water Bottle,South,Online,2,35,70,37,33
3914,2024-07-25,2024,7,Jul 2024,Food & Beverage,Smoothie,Central,In-Store,1,14,14,6,8
3915,2024-07-25,2024,7,Jul 2024,Home & Garden,Wall Clock,Central,In-Store,3,53,159,101,58
3916,2024-07-25,2024,7,Jul 2024,Clothing,Jeans,Central,In-Store,5,81,405,232,173
3917,2024-07-25,2024,7,Jul 2024,Electronics,Tablet,North,Online,2,724,1448,664,784
3918,2024-07-25,2024,7,Jul 2024,Sports,Dumbbells,Central,Online,1,46,46,22,24
3919,2024-07-26,2024,7,Jul 2024,Home & Garden,Plant Pot,Central,Online,5,46,230,145,85
3920,2024-07-26,2024,7,Jul 2024,Electronics,Smartphone,Central,Online,3,603,1809,1124,685
3921,2024-07-26,2024,7,Jul 2024,Electronics,Smartphone,East,In-Store,2,692,1384,693,691
3922,2024-07-26,2024,7,Jul 2024,Sports,Jump Rope,West,Online,2,38,76,31,45
3923,2024-07-26,2024,7,Jul 2024,Home & Garden,Wall Clock,South,Online,1,39,39,16,23
3924,2024-07-26,2024,7,Jul 2024,Electronics,Monitor,West,Mobile App,1,417,417,196,221
3925,2024-07-27,2024,7,Jul 2024,Electronics,Headphones,Central,Online,3,350,1050,585,465
3926,2024-07-27,2024,7,Jul 2024,Home & Garden,LED Lamp,South,In-Store,2,57,114,62,52
3927,2024-07-27,2024,7,Jul 2024,Food & Beverage,Green Tea,South,Online,1,11,11,6,5
3928,2024-07-27,2024,7,Jul 2024,Electronics,Monitor,West,Online,2,447,894,517,377
3929,2024-07-27,2024,7,Jul 2024,Clothing,Sneakers,West,In-Store,3,56,168,67,101
3930,2024-07-27,2024,7,Jul 2024,Home & Garden,Rug,West,Online,2,51,102,43,59
3931,2024-07-27,2024,7,Jul 2024,Electronics,Tablet,West,In-Store,5,509,2545,1246,1299
3932,2024-07-28,2024,7,Jul 2024,Sports,Water Bottle,North,Mobile App,2,43,86,37,49
3933,2024-07-28,2024,7,Jul 2024,Clothing,T-Shirt,East,Mobile App,4,44,176,73,103
3934,2024-07-28,2024,7,Jul 2024,Electronics,Smartphone,East,Mobile App,4,399,1596,894,702
3935,2024-07-28,2024,7,Jul 2024,Clothing,Dress,Central,In-Store,3,65,195,117,78
3936,2024-07-28,2024,7,Jul 2024,Clothing,Sneakers,North,Online,3,58,174,102,72
3937,2024-07-28,2024,7,Jul 2024,Food & Beverage,Smoothie,South,Online,3,14,42,25,17
3938,2024-07-28,2024,7,Jul 2024,Clothing,Dress,West,In-Store,5,45,225,127,98
3939,2024-07-29,2024,7,Jul 2024,Food & Beverage,Energy Drink,Central,In-Store,5,21,105,61,44
3940,2024-07-29,2024,7,Jul 2024,Home & Garden,Pillow Set,South,Online,2,56,112,52,60
3941,2024-07-29,2024,7,Jul 2024,Food & Beverage,Protein Bar,East,Online,1,11,11,7,4
3942,2024-07-29,2024,7,Jul 2024,Sports,Dumbbells,South,Online,4,26,104,46,58
3943,2024-07-29,2024,7,Jul 2024,Electronics,Laptop,West,Online,4,739,2956,1340,1616
3944,2024-07-29,2024,7,Jul 2024,Home & Garden,Plant Pot,West,Online,4,56,224,105,119
3945,2024-07-29,2024,7,Jul 2024,Home & Garden,Plant Pot,East,In-Store,2,46,92,59,33
3946,2024-07-30,2024,7,Jul 2024,Sports,Dumbbells,West,Online,2,44,88,56,32
3947,2024-07-30,2024,7,Jul 2024,Food & Beverage,Green Tea,North,In-Store,3,19,57,34,23
3948,2024-07-30,2024,7,Jul 2024,Electronics,Smartphone,Central,In-Store,1,661,661,368,293
3949,2024-07-30,2024,7,Jul 2024,Food & Beverage,Protein Bar,East,Online,3,16,48,25,23
3950,2024-07-30,2024,7,Jul 2024,Clothing,Jeans,East,Online,2,62,124,79,45
3951,2024-07-30,2024,7,Jul 2024,Food & Beverage,Protein Bar,South,Online,5,10,50,28,22
3952,2024-07-30,2024,7,Jul 2024,Home & Garden,Pillow Set,East,In-Store,3,64,192,122,70
3953,2024-07-31,2024,7,Jul 2024,Electronics,Laptop,Central,In-Store,2,591,1182,566,616
3954,2024-07-31,2024,7,Jul 2024,Food & Beverage,Smoothie,North,Online,2,12,24,11,13
3955,2024-07-31,2024,7,Jul 2024,Electronics,Laptop,South,Online,5,717,3585,2200,1385
3956,2024-07-31,2024,7,Jul 2024,Electronics,Laptop,Central,Online,5,715,3575,1563,2012
3957,2024-07-31,2024,7,Jul 2024,Clothing,Dress,East,In-Store,5,89,445,283,162
3958,2024-07-31,2024,7,Jul 2024,Clothing,Jeans,West,Online,1,83,83,43,40
3959,2024-07-31,2024,7,Jul 2024,Home & Garden,Pillow Set,West,In-Store,2,67,134,84,50
3960,2024-08-01,2024,8,Aug 2024,Sports,Running Shoes,Central,In-Store,5,31,155,75,80
3961,2024-08-01,2024,8,Aug 2024,Electronics,Laptop,North,Online,1,686,686,397,289
3962,2024-08-01,2024,8,Aug 2024,Sports,Jump Rope,West,In-Store,4,47,188,97,91
3963,2024-08-01,2024,8,Aug 2024,Home & Garden,Wall Clock,Central,Online,4,39,156,86,70
3964,2024-08-01,2024,8,Aug 2024,Electronics,Smartphone,South,Online,4,389,1556,818,738
3965,2024-08-01,2024,8,Aug 2024,Electronics,Laptop,East,Online,2,741,1482,951,531
3966,2024-08-02,2024,8,Aug 2024,Sports,Running Shoes,North,Online,1,32,32,18,14
3967,2024-08-02,2024,8,Aug 2024,Food & Beverage,Smoothie,North,Online,1,20,20,9,11
3968,2024-08-02,2024,8,Aug 2024,Clothing,Dress,South,In-Store,4,42,168,105,63
3969,2024-08-02,2024,8,Aug 2024,Food & Beverage,Coffee Beans,North,Mobile App,3,10,30,14,16
3970,2024-08-02,2024,8,Aug 2024,Sports,Water Bottle,Central,In-Store,4,37,148,72,76
3971,2024-08-02,2024,8,Aug 2024,Clothing,Jacket,North,Online,2,53,106,45,61
3972,2024-08-02,2024,8,Aug 2024,Food & Beverage,Coffee Beans,North,Mobile App,4,18,72,44,28
3973,2024-08-03,2024,8,Aug 2024,Clothing,Sneakers,North,Online,4,69,276,130,146
3974,2024-08-03,2024,8,Aug 2024,Electronics,Monitor,Central,Online,1,380,380,176,204
3975,2024-08-03,2024,8,Aug 2024,Food & Beverage,Protein Bar,East,Online,4,12,48,30,18
3976,2024-08-03,2024,8,Aug 2024,Clothing,Jacket,West,In-Store,5,60,300,180,120
3977,2024-08-03,2024,8,Aug 2024,Clothing,Jacket,North,Online,5,50,250,108,142
3978,2024-08-03,2024,8,Aug 2024,Clothing,Sneakers,South,In-Store,3,80,240,142,98
3979,2024-08-03,2024,8,Aug 2024,Food & Beverage,Coffee Beans,South,Online,2,15,30,18,12
3980,2024-08-04,2024,8,Aug 2024,Home & Garden,Rug,Central,In-Store,2,34,68,28,40
3981,2024-08-04,2024,8,Aug 2024,Food & Beverage,Energy Drink,East,In-Store,1,16,16,9,7
3982,2024-08-04,2024,8,Aug 2024,Sports,Dumbbells,North,Mobile App,2,27,54,28,26
3983,2024-08-04,2024,8,Aug 2024,Food & Beverage,Protein Bar,Central,Mobile App,3,12,36,20,16
3984,2024-08-04,2024,8,Aug 2024,Clothing,Jeans,West,In-Store,5,53,265,138,127
3985,2024-08-04,2024,8,Aug 2024,Electronics,Tablet,East,Online,1,693,693,398,295
3986,2024-08-04,2024,8,Aug 2024,Food & Beverage,Smoothie,East,In-Store,5,21,105,42,63
3987,2024-08-05,2024,8,Aug 2024,Food & Beverage,Green Tea,Central,Online,3,20,60,35,25
3988,2024-08-05,2024,8,Aug 2024,Clothing,T-Shirt,South,Mobile App,1,58,58,23,35
3989,2024-08-05,2024,8,Aug 2024,Electronics,Headphones,East,Mobile App,4,458,1832,941,891
3990,2024-08-05,2024,8,Aug 2024,Electronics,Monitor,South,Online,2,569,1138,498,640
3991,2024-08-05,2024,8,Aug 2024,Sports,Running Shoes,East,In-Store,3,44,132,79,53
3992,2024-08-05,2024,8,Aug 2024,Food & Beverage,Energy Drink,East,Online,1,22,22,10,12
3993,2024-08-05,2024,8,Aug 2024,Electronics,Smartphone,East,Online,5,402,2010,1032,978
3994,2024-08-06,2024,8,Aug 2024,Electronics,Monitor,West,In-Store,1,369,369,187,182
3995,2024-08-06,2024,8,Aug 2024,Home & Garden,Rug,South,Online,4,56,224,132,92
3996,2024-08-06,2024,8,Aug 2024,Home & Garden,Pillow Set,West,Mobile App,3,61,183,95,88
3997,2024-08-06,2024,8,Aug 2024,Electronics,Tablet,South,Online,1,688,688,410,278
3998,2024-08-06,2024,8,Aug 2024,Sports,Running Shoes,West,Mobile App,3,43,129,53,76
3999,2024-08-06,2024,8,Aug 2024,Electronics,Headphones,West,In-Store,3,731,2193,982,1211
4000,2024-08-06,2024,8,Aug 2024,Clothing,Dress,West,Mobile App,5,66,330,177,153
4001,2024-08-07,2024,8,Aug 2024,Food & Beverage,Green Tea,Central,Online,2,21,42,26,16
4002,2024-08-07,2024,8,Aug 2024,Sports,Dumbbells,West,Online,4,51,204,85,119
4003,2024-08-07,2024,8,Aug 2024,Clothing,Jacket,East,Mobile App,1,82,82,33,49
4004,2024-08-07,2024,8,Aug 2024,Sports,Dumbbells,North,In-Store,2,33,66,28,38
4005,2024-08-07,2024,8,Aug 2024,Clothing,Dress,West,Online,5,51,255,142,113
4006,2024-08-07,2024,8,Aug 2024,Food & Beverage,Energy Drink,North,In-Store,2,17,34,16,18
4007,2024-08-07,2024,8,Aug 2024,Food & Beverage,Protein Bar,North,Mobile App,3,15,45,27,18
4008,2024-08-08,2024,8,Aug 2024,Home & Garden,Wall Clock,East,In-Store,3,63,189,78,111
4009,2024-08-08,2024,8,Aug 2024,Clothing,Sneakers,North,In-Store,4,46,184,82,102
4010,2024-08-08,2024,8,Aug 2024,Home & Garden,LED Lamp,North,Mobile App,1,40,40,19,21
4011,2024-08-08,2024,8,Aug 2024,Clothing,Dress,North,Online,1,78,78,43,35
4012,2024-08-08,2024,8,Aug 2024,Home & Garden,Plant Pot,South,Mobile App,5,34,170,97,73
4013,2024-08-08,2024,8,Aug 2024,Food & Beverage,Energy Drink,West,In-Store,4,14,56,24,32
4014,2024-08-09,2024,8,Aug 2024,Sports,Water Bottle,West,Online,1,35,35,22,13
4015,2024-08-09,2024,8,Aug 2024,Home & Garden,Rug,North,Online,3,53,159,77,82
4016,2024-08-09,2024,8,Aug 2024,Clothing,Dress,East,Online,4,49,196,113,83
4017,2024-08-09,2024,8,Aug 2024,Clothing,Jacket,South,In-Store,2,83,166,88,78
4018,2024-08-09,2024,8,Aug 2024,Food & Beverage,Smoothie,East,In-Store,4,15,60,27,33
4019,2024-08-09,2024,8,Aug 2024,Clothing,Sneakers,East,Mobile App,4,86,344,210,134
4020,2024-08-09,2024,8,Aug 2024,Electronics,Smartphone,North,Mobile App,1,537,537,324,213
4021,2024-08-10,2024,8,Aug 2024,Sports,Yoga Mat,Central,Online,5,32,160,79,81
4022,2024-08-10,2024,8,Aug 2024,Home & Garden,Pillow Set,North,In-Store,5,36,180,98,82
4023,2024-08-10,2024,8,Aug 2024,Sports,Dumbbells,Central,In-Store,1,24,24,11,13
4024,2024-08-10,2024,8,Aug 2024,Food & Beverage,Coffee Beans,South,Online,1,16,16,9,7
4025,2024-08-10,2024,8,Aug 2024,Home & Garden,Plant Pot,Central,In-Store,1,35,35,16,19
4026,2024-08-10,2024,8,Aug 2024,Home & Garden,Plant Pot,North,Online,5,45,225,137,88
4027,2024-08-10,2024,8,Aug 2024,Electronics,Smartphone,North,Online,1,585,585,265,320
4028,2024-08-11,2024,8,Aug 2024,Food & Beverage,Green Tea,East,Online,2,13,26,10,16
4029,2024-08-11,2024,8,Aug 2024,Clothing,Jacket,North,In-Store,2,50,100,46,54
4030,2024-08-11,2024,8,Aug 2024,Electronics,Laptop,North,In-Store,3,659,1977,885,1092
4031,2024-08-11,2024,8,Aug 2024,Electronics,Smartphone,West,In-Store,2,728,1456,767,689
4032,2024-08-11,2024,8,Aug 2024,Sports,Yoga Mat,West,In-Store,4,27,108,48,60
4033,2024-08-11,2024,8,Aug 2024,Sports,Jump Rope,East,Online,3,28,84,49,35
4034,2024-08-11,2024,8,Aug 2024,Sports,Running Shoes,Central,Online,2,51,102,46,56
4035,2024-08-12,2024,8,Aug 2024,Electronics,Tablet,Central,Online,4,365,1460,842,618
4036,2024-08-12,2024,8,Aug 2024,Clothing,T-Shirt,West,Online,2,88,176,95,81
4037,2024-08-12,2024,8,Aug 2024,Home & Garden,Rug,South,Mobile App,4,31,124,80,44
4038,2024-08-12,2024,8,Aug 2024,Sports,Running Shoes,West,In-Store,1,48,48,31,17
4039,2024-08-12,2024,8,Aug 2024,Clothing,Jeans,South,Online,4,56,224,138,86
4040,2024-08-12,2024,8,Aug 2024,Food & Beverage,Green Tea,Central,Online,1,21,21,12,9
4041,2024-08-12,2024,8,Aug 2024,Sports,Dumbbells,West,In-Store,4,33,132,65,67
4042,2024-08-13,2024,8,Aug 2024,Home & Garden,LED Lamp,North,In-Store,4,55,220,129,91
4043,2024-08-13,2024,8,Aug 2024,Food & Beverage,Coffee Beans,South,In-Store,2,11,22,14,8
4044,2024-08-13,2024,8,Aug 2024,Food & Beverage,Coffee Beans,South,Online,4,13,52,21,31
4045,2024-08-13,2024,8,Aug 2024,Home & Garden,Pillow Set,South,In-Store,2,59,118,63,55
4046,2024-08-13,2024,8,Aug 2024,Sports,Jump Rope,Central,Online,4,39,156,70,86
4047,2024-08-13,2024,8,Aug 2024,Electronics,Headphones,East,Mobile App,5,721,3605,1944,1661
4048,2024-08-13,2024,8,Aug 2024,Home & Garden,Wall Clock,North,Online,3,46,138,71,67
4049,2024-08-14,2024,8,Aug 2024,Home & Garden,LED Lamp,West,Online,2,62,124,67,57
4050,2024-08-14,2024,8,Aug 2024,Home & Garden,LED Lamp,South,In-Store,2,47,94,50,44
4051,2024-08-14,2024,8,Aug 2024,Food & Beverage,Coffee Beans,Central,Online,1,22,22,14,8
4052,2024-08-14,2024,8,Aug 2024,Clothing,Dress,South,In-Store,5,88,440,236,204
4053,2024-08-14,2024,8,Aug 2024,Electronics,Laptop,West,Online,1,481,481,294,187
4054,2024-08-14,2024,8,Aug 2024,Sports,Water Bottle,North,Online,5,49,245,117,128
4055,2024-08-15,2024,8,Aug 2024,Sports,Running Shoes,South,Mobile App,5,48,240,122,118
4056,2024-08-15,2024,8,Aug 2024,Clothing,Jacket,Central,Online,4,52,208,107,101
4057,2024-08-15,2024,8,Aug 2024,Home & Garden,Rug,Central,Online,1,53,53,24,29
4058,2024-08-15,2024,8,Aug 2024,Electronics,Laptop,East,Online,3,379,1137,562,575
4059,2024-08-15,2024,8,Aug 2024,Sports,Yoga Mat,Central,Mobile App,5,47,235,129,106
4060,2024-08-15,2024,8,Aug 2024,Sports,Water Bottle,East,In-Store,5,29,145,79,66
4061,2024-08-15,2024,8,Aug 2024,Home & Garden,Pillow Set,North,Mobile App,2,34,68,38,30
4062,2024-08-16,2024,8,Aug 2024,Clothing,T-Shirt,West,Mobile App,4,61,244,119,125
4063,2024-08-16,2024,8,Aug 2024,Electronics,Monitor,East,In-Store,3,580,1740,833,907
4064,2024-08-16,2024,8,Aug 2024,Clothing,Jacket,South,Online,5,83,415,229,186
4065,2024-08-16,2024,8,Aug 2024,Clothing,Sneakers,South,Mobile App,2,88,176,76,100
4066,2024-08-16,2024,8,Aug 2024,Electronics,Monitor,West,Online,1,525,525,243,282
4067,2024-08-16,2024,8,Aug 2024,Electronics,Smartphone,Central,Mobile App,5,374,1870,767,1103
4068,2024-08-16,2024,8,Aug 2024,Sports,Water Bottle,South,In-Store,2,45,90,37,53
4069,2024-08-17,2024,8,Aug 2024,Sports,Jump Rope,East,In-Store,1,40,40,18,22
4070,2024-08-17,2024,8,Aug 2024,Electronics,Laptop,West,Online,4,529,2116,856,1260
4071,2024-08-17,2024,8,Aug 2024,Food & Beverage,Protein Bar,South,In-Store,1,14,14,6,8
4072,2024-08-17,2024,8,Aug 2024,Sports,Water Bottle,Central,In-Store,5,38,190,107,83
